d,h,w
0.52604091268472,266.16846,119.19055
0.526802320061343,260.0443,113.89378
0.54892803280241,260.1287,116.5567
0.528042563296769,262.14197,116.068726
0.52845073397534,265.25452,116.69507
0.529137163716599,260.98883,115.6525
0.534524862147222,264.25528,117.487854
0.526587083978773,265.2298,116.96814
0.52556453705112,265.03052,117.15292
0.52556453705112,264.71387,117.03015
0.524826097538595,265.30078,117.18628
0.544370392500976,266.5036,121.071014
0.546900407087533,279.0672,126.222015
0.542753811512964,283.20447,121.95674
0.537774737079797,285.09235,119.853516
0.540411991554165,287.9732,114.66852
0.537472462294535,288.44495,116.524284
0.538570234801687,284.54968,116.73804
0.54404967908528,278.05615,107.43878
0.543406204972742,273.18433,112.68201
0.541959064648798,271.7564,104.01541
0.540473647775483,270.3913,103.67062
0.534721898803577,270.71094,108.9187
0.524460262286159,270.2845,103.03363
0.511556514168404,273.67468,107.854065
0.497533367137987,280.28357,112.215
0.490577190812896,288.14694,114.14325
0.487749728015219,290.40454,115.50455
0.487344826151645,288.609,116.307556
0.490429435872748,286.4879,116.0459
0.496086153343671,287.2259,115.69995
0.499004073738821,285.31763,115.33099
0.50455183245865,284.10052,113.6109
0.509118284940198,278.93307,109.36313
0.512733179530638,277.81793,107.93991
0.516429360290458,275.42444,106.04849
0.5192488843649,275.10876,105.71619
0.515442881162497,275.36493,107.38162
0.515394296957236,277.2484,111.9939
0.513125126003163,276.79083,110.22638
0.510760216208718,278.59436,111.87268
0.507942589968675,278.7323,107.44057
0.503916841688599,278.91937,111.350525
0.499466822558209,280.58118,114.01575
0.493579722036481,282.31573,115.616455
0.480184943458194,287.2041,116.65161
0.466919227405171,292.58594,113.76857
0.446892892372454,300.6021,119.33128
0.436160776003707,307.68018,121.02869
0.428397205337234,317.11432,115.85426
0.427281664307092,320.7099,123.74512
0.425422426716703,323.9256,122.81439
0.436833008049363,319.43542,122.40112
0.445814118337812,312.81042,122.83307
0.451906645816564,308.41882,120.71838
0.457444638301614,304.29944,119.21069
0.468933462434647,300.6867,117.872925
0.476451715624948,297.82263,114.31105
0.495313126934562,287.36975,109.3058
0.504717548248535,281.7448,107.10437
0.501824475431084,281.68115,103.43605
0.499522058078342,278.00818,102.62036
0.488315134752017,286.5475,112.47867
0.48008224569778,288.02295,113.81528
0.470789859612165,298.23218,112.591125
0.470230872171747,307.22028,124.1145
0.464183467578898,303.69885,124.85544
0.460909111430362,309.35767,125.89877
0.457183803653083,308.6065,125.45438
0.452464509610023,307.11725,119.05786
0.447327072732535,309.08844,121.287506
0.446659775753915,311.58282,121.74048
0.443237446886356,314.53503,123.324036
0.444830045723303,317.66064,123.181
0.44540418840647,318.24658,117.94034
0.450185977870818,320.45117,114.916016
0.460729408010095,322.2154,120.199554
0.468680758397644,309.73035,111.47473
0.472376751344256,307.54083,117.65973
0.47635762246892,310.54132,117.5459
0.478467456137339,300.79663,113.15051
0.483475458144635,294.57227,108.551285
0.466007202778265,294.96057,108.149536
0.462675277011635,298.47705,114.22308
0.461492750983836,300.99512,107.40967
0.459458479983997,301.1563,108.96942
0.461467118947674,299.8448,107.655624
0.457369471906007,301.6919,107.7254
0.453903853804402,299.43457,112.34747
0.448371524016692,303.37018,110.11781
0.44184967492318,304.4629,109.50366
0.43536305033682,307.9969,109.99579
0.430206170733846,314.91565,116.21423
0.430961321080791,316.30176,112.069214
0.430923930288937,317.13043,112.38165
0.436025000972044,313.745,112.783066
0.444372183502358,311.1186,109.78053
0.456805021256404,306.74622,113.46289
0.477001120547689,295.69708,112.02051
0.486750997261694,291.6557,108.12584
0.489973871480457,286.1255,107.10756
0.492230208437734,283.62195,106.94359
0.495249857069034,280.7959,106.568344
0.495492374171907,278.9489,105.19043
0.494524591948055,280.56976,105.938095
0.486693620196641,285.80963,108.30359
0.481184987425422,287.81744,103.582214
0.474761951946618,289.70844,108.37317
0.469105426293498,293.8286,108.50696
0.456526855609497,301.46332,112.0697
0.425744260023958,317.82727,115.36328
0.414265529465375,325.66876,118.36658
0.408134232863797,325.42297,114.95221
0.403163815742713,325.36328,120.2522
0.404450581513052,333.51483,113.84703
0.401586191689203,331.60315,114.5965
0.399583264073879,332.60815,115.69774
0.399274328537929,339.5398,120.57141
0.397246691053661,340.8578,124.18732
0.39436079334003,344.98297,123.31378
0.39648118708764,344.17194,120.592636
0.403445591868814,332.98706,118.45575
0.416466091423353,326.39752,117.90871
0.417610397334555,323.93225,114.666504
0.423282775113822,324.8678,116.05029
0.429325736270221,319.29413,111.473145
0.431535545521545,316.3001,110.70801
0.431003226473923,313.76758,113.97772
0.427026314471943,314.71027,112.08258
0.42053931466503,319.72864,116.077515
0.414032085452,329.19067,119.054565
0.412829494462285,328.4054,118.20923
0.414162521058717,323.7176,116.90161
0.409192126989168,328.11407,116.93182
0.411492040746972,329.2694,113.95412
0.410474338087433,332.88074,115.55005
0.408104510533796,334.75873,118.19336
0.41115561488625,332.2359,116.3327
0.409521736988533,337.9956,117.65784
0.411362676028198,330.43616,120.679596
0.409919302031382,337.4649,123.97336
0.412121622857321,335.39832,123.10077
0.411056044802636,337.515,122.26251
0.414315869672821,338.12085,128.6513
0.414486796437666,340.2605,132.98154
0.412329106593029,341.79706,134.30334
0.409519490266839,336.55548,131.34961
0.410173478689807,340.0686,134.18658
0.412622950966857,339.64343,135.46024
0.414047492037015,343.68533,135.17465
0.409180763392389,334.26077,121.92352
0.409074963869891,331.21448,120.28717
0.41273137424422,332.82547,123.849106
0.415313465932581,325.0774,119.74524
0.417921181560425,326.69055,118.004456
0.421282411121591,321.4121,117.71889
0.423263884686233,321.55017,115.50958
0.422472324632649,320.91754,115.80736
0.421708525265535,321.81165,118.83411
0.415796384721553,327.23584,115.53778
0.415603575759324,329.42255,116.41467
0.411803072007477,329.02515,118.27113
0.40781459754597,327.38782,119.26842
0.409769312050091,323.0653,114.2392
0.405514003008823,325.57812,116.34161
0.405341251137498,323.73895,113.15704
0.399730291468284,328.86673,120.34238
0.384376212100926,337.39288,121.27234
0.385936361229882,336.75024,120.72015
0.391854212236203,335.265,119.48413
0.391721400662424,335.6729,124.67038
0.392738846309041,335.16214,122.89783
0.392738846309041,334.75952,123.136536
0.401981845959132,341.16602,126.37137
0.40059051507521,328.03806,118.1026
0.400194514823977,325.74857,121.427124
0.401212838328614,325.55612,121.78027
0.400194514823977,325.81042,121.78308
0.401212838328614,326.0173,121.62686
0.401212838328614,326.01968,121.46826
0.401227532806516,325.55197,121.696045
0.400194514823977,325.59335,121.89081
0.400194514823977,325.81723,121.59677
0.400194514823977,325.55664,121.427216
0.401227532806516,325.8003,121.87558
0.401212838328614,325.34256,121.362305
0.401212838328614,326.10733,121.257324
0.400194514823977,326.52805,121.644104
0.401212838328614,325.74048,121.562775
0.400194514823977,325.9423,121.424866
0.401227532806516,326.2546,121.69849
0.401227532806516,326.10422,121.58423
0.400194514823977,325.84094,121.43475
0.401212838328614,325.15048,121.73776
0.400194514823977,325.69803,121.64395
0.400194514823977,325.8898,121.76413
0.401212838328614,325.89966,121.839264
0.401212838328614,325.96555,121.87918
0.400194514823977,326.05402,121.806274
0.401227532806516,326.00104,121.92023
0.400194514823977,326.19144,121.803986
0.401212838328614,325.6414,121.64307
0.400194514823977,326.1045,121.62155
0.400194514823977,326.0019,121.620056
0.401212838328614,326.08716,121.362976
0.400194514823977,326.2554,121.53198
0.400194514823977,325.90506,121.27719
0.401227532806516,325.65833,121.46088
0.400209170823248,325.50397,121.70465
0.397774395081189,326.9326,121.716034
0.405371197322771,340.4758,123.05676
0.395792814280345,337.9611,116.79909
0.385654778562173,340.8499,124.42235
0.376376401174803,355.06476,122.58154
0.370132084773152,359.37708,131.47919
0.363927789113542,366.85193,130.10657
0.359507202767923,371.4577,133.7771
0.352868967638037,371.02014,135.5669
0.35450548460642,374.02594,138.17664
0.353238508404326,377.12927,135.33899
0.352838895585986,379.99524,134.19568
0.349297884207552,375.1372,133.07623
0.354709724172342,355.45868,130.6192
0.348599920121725,352.0923,130.65894
0.346693981776755,385.7967,135.05908
0.352068507566706,389.73187,137.74481
0.356710926928011,364.31378,132.83038
0.359666347448222,370.4096,133.46484
0.349771438253291,368.79877,133.87445
0.352316976702978,366.0656,131.44122
0.351346715149989,364.9721,130.04138
0.350325371051008,364.8533,129.8064
0.347555592929329,370.96786,133.7984
0.345990873634313,374.21576,139.86548
0.337750098520371,367.41016,129.24866
0.338400906967549,371.17566,131.4242
0.338129613738247,373.57056,132.82861
0.338129613738247,373.32416,132.73364
0.337120284304805,372.71912,132.7091
0.338129613738247,373.61737,132.77332
0.338129613738247,375.08554,132.90686
0.337051746624074,374.08685,133.66577
0.335724872345512,373.94995,131.89728
0.334573618333532,372.61383,130.67737
0.334910816673283,374.4914,136.1034
0.336690831182322,371.25043,133.22546
0.338761313386034,371.4647,131.12439
0.338563940481168,378.83594,140.2594
0.338993907689028,374.29553,134.81152
1.35363761534316,376.72302,137.26001
0.341614997660526,371.77454,135.22717
0.339486863041345,370.20227,131.2168
0.339368629003982,370.95602,131.82861
0.340900062512752,372.18677,130.61842
0.341996271258924,373.10034,131.2372
0.341902726734617,372.90894,131.01068
0.341902726734617,372.7866,130.96935
0.341902726734617,372.7095,130.61371
0.341955340153562,372.55627,130.59454
0.340900062512752,372.70428,131.03485
0.340101998706755,375.91077,132.92506
0.334975821062256,374.6742,130.74945
0.333023471687371,377.52216,134.06616
0.329084219618021,379.89667,134.3382
0.326133364752987,382.2658,136.00458
0.322099603740918,385.51196,136.06891
0.321214665446835,387.99942,137.89178
1.14346791221548,389.82443,138.82275
0.318329300967529,390.58276,139.53046
0.318607411535846,388.95453,136.96165
0.317602353905554,389.01532,137.09694
0.316597296066393,389.51108,137.4375
0.316711699843976,389.9024,137.51941
0.316711699843976,390.6438,137.53986
0.31553196385426,396.48474,143.27882
0.313566046962319,396.9662,144.08429
0.31256104055751,398.78464,144.61375
0.312606877362436,399.9029,144.44568
0.310596539855572,399.85614,144.96706
0.310720374785618,396.33093,138.45827
0.311601693628995,400.03467,144.48254
0.310754244211611,397.80695,139.68195
0.307813741020572,398.23767,139.95934
0.307778106827936,399.6095,140.2772
0.305766481287873,400.0027,140.58759
0.304720169184257,400.05545,140.95575
0.300812196750251,399.47818,140.74792
0.298767525337594,404.3283,140.51512
0.297619601442206,407.79486,140.41661
0.297719979108319,407.14484,139.51573
0.29671418137668,407.39227,139.89198
0.29671418137668,407.63452,140.03021
0.29671418137668,407.9078,139.62976
0.296787945392233,407.64447,142.66295
0.296905151326804,408.3758,143.29529
0.294892230865827,410.65845,145.61755
0.32503433264461,400.88635,150.15192
0.336145889476781,385.38245,134.51813
1.06901539211142,376.78674,128.18036
0.33903801809721,379.9591,130.65002
1.09127656527967,379.56,130.38165
0.338272455490368,382.37302,132.06665
1.1123760128035,384.07526,129.30225
1.10241817025602,388.65237,133.23865
0.335038817050087,387.28375,133.42957
1.09668429999054,388.44345,133.75507
0.335058224165473,387.72992,133.56592
0.336017602386635,387.63995,133.91858
0.335650948391153,388.16638,136.4497
0.336473058137229,387.16016,138.67712
0.328184534322386,389.8187,144.61696
0.341341328403444,384.59457,148.63525
0.35316451087335,375.07867,131.31386
0.391097145070131,344.0312,129.26715
0.401158398441284,338.74915,124.87146
0.401877185307744,334.63965,127.7184
0.404527119981419,331.81122,123.09581
0.40713434030063,334.18945,127.5166
0.401945302171358,332.2533,127.25084
0.405445549006576,333.3559,119.81891
0.406451604438508,332.8695,118.89125
0.405410856411908,332.5824,118.96869
0.397946384000551,335.94922,121.90527
0.390801954283355,338.50153,124.366714
0.394583789238757,339.82446,154.72961
0.455366663850008,306.66022,106.44507
0.459870073789658,303.9475,104.48169
0.463576278369709,300.373,106.61047
0.466306237089051,299.44128,105.89307
0.467854216352212,298.98804,106.18054
0.461647269369391,299.70325,105.379456
0.451235333332644,300.34583,108.02704
0.441417084230439,309.31982,111.781555
0.433722755096427,314.53308,113.21008
0.418967041021484,326.80005,116.42554
0.411029056743055,331.32123,117.988525
0.406448477394541,338.9292,120.643555
0.402780433296872,341.2945,120.6012
0.399291936011618,340.7295,120.42914
0.395954656210075,342.53342,120.27612
0.391936253229791,345.18988,121.81299
0.390032814107201,347.3915,122.32794
0.387916386293511,348.19955,123.2702
0.386915507101342,349.47363,123.33911
0.384120741595981,352.53326,125.00342
0.382018612944839,353.6535,124.278564
0.380913274220266,353.11285,124.02911
0.378917509033532,357.04773,124.979065
0.378028524592989,360.39398,126.46338
0.377023142273255,361.77496,127.45569
0.376000947122581,360.16357,126.904724
0.373892082783002,360.3385,126.60455
0.372698795141729,360.95404,128.12512
0.369494402615785,360.2005,128.71832
0.366548312101559,364.91565,129.06372
0.366455568607929,364.52753,129.40466
0.362607791621041,364.77783,132.956
0.360886543823589,368.79443,132.57666
0.360840669494749,372.58606,133.47913
0.35970325756519,371.5418,132.1372
0.779612323247479,188.9226,73.44252
0.358966647980953,373.6359,134.12695
0.360974076319338,372.68854,133.40063
0.362521244559775,371.17804,132.04816
0.364533489418125,370.87927,132.05957
0.365652898166033,370.36267,132.13757
0.365362398118779,365.18213,131.94708
0.365355287042008,362.3413,130.50073
0.362297191794291,364.13647,131.95789
0.359258011055235,365.80524,133.17188
0.358007628733283,369.83954,133.15656
0.356953573352423,371.6712,133.37659
0.355925547457987,373.36804,134.02917
0.354821788582787,373.49414,134.00043
0.354792380538111,374.57898,134.48132
0.353916228651598,372.53052,133.3971
0.354093719122232,372.72308,131.75977
0.354823446876143,372.64905,133.19043
0.353021760140412,375.23114,133.30663
0.341105605268883,383.75983,135.93134
0.334156909501788,394.62756,138.7855
0.333001051290902,393.56702,137.72443
0.332009998663436,393.24792,137.4682
0.331017854724481,394.39362,137.3069
0.302995802611676,418.95856,147.42664
0.300760784855683,421.6107,146.4132
1.0368837203272,435.85962,158.14589
1.01769956376397,451.132,167.54482
1.0004979925855,479.83997,169.66974
0.942670132828996,479.68143,171.33557
0.955044519327655,478.3203,171.46266
0.311822088714196,430.60272,152.71234
0.331982739498344,401.08075,144.13776
1.18824689902356,393.31946,147.68695
0.334318985043727,395.7838,147.11444
0.337214076613763,392.34454,133.80275
0.325646218095186,405.19714,139.18044
0.327292427046828,403.6438,148.9176
0.32839879096112,401.49115,149.9881
0.327469180331201,399.01086,144.55345
0.329341962591566,397.33997,144.78784
0.331414497447231,397.5376,146.53526
0.331598769680497,393.88898,145.8463
0.333727941646085,392.66736,146.11401
0.334316257879316,394.88977,142.36351
0.339184845370296,393.06952,141.15765
0.343771574687618,386.65082,141.11404
0.345864956920998,383.09064,141.5722
0.349110656494965,384.51385,141.34637
1.13469471538206,381.11804,143.33038
0.358284130931851,375.55133,139.3075
0.347867903396495,380.89014,138.20895
1.10935728023518,384.3291,139.52069
0.96755651997936,419.66592,151.38965
1.08587639783959,423.28842,152.3429
0.97002763778206,454.98846,163.59882
0.92676303447596,471.2743,169.20605
0.817524267913538,452.47852,181.12181
0.851614374407634,460.29272,180.22191
0.891844966564316,468.56805,179.98085
0.981457170917596,479.60587,176.15492
0.845809136744305,475.55093,169.12404
0.293242634733107,443.2572,155.3607
0.296207725118079,441.26324,151.41345
0.302031141104508,425.85443,154.70294
0.320554910304711,409.2673,145.92908
0.320988273462051,425.34418,144.10828
0.313494041680924,367.8308,139.0202
0.304610999893375,429.02673,141.69981
0.305660005770815,410.2036,143.81458
0.304775612568779,402.13123,139.36688
0.308103975561508,394.45544,144.21307
0.309265309084998,390.80438,143.26825
0.310409994876436,384.03766,139.71483
0.317109438020176,422.40796,140.37878
0.319129471517299,408.77594,134.44934
0.323937752349657,402.36096,145.38055
0.323446662272916,366.69818,166.99976
0.357585681534016,362.8063,131.74896
0.355107495886586,366.68262,131.34198
0.353174934762351,364.02716,131.73218
0.353174934762351,363.5362,131.73462
0.353174934762351,363.67017,132.00595
0.352160046945774,363.6718,131.57526
0.353174934762351,363.888,131.66125
0.354402785773799,362.74203,132.28079
0.352160046945774,363.8531,132.25842
0.353174934762351,363.24982,131.94806
0.353174934762351,363.28424,131.86649
0.352160046945774,363.80136,131.94672
0.353174934762351,363.2912,132.0904
0.353174934762351,363.03485,132.0346
0.352160046945774,363.4054,132.11505
0.353174934762351,363.76608,131.90213
0.353174934762351,363.48328,131.67041
0.353174934762351,363.67517,131.7891
0.353174934762351,363.0962,131.91272
0.353174934762351,363.32806,131.52112
0.353174934762351,363.9972,132.0181
0.352160046945774,363.9314,131.94028
0.353174934762351,363.66992,132.04517
0.353174934762351,363.0187,131.53143
0.353174934762351,363.30078,131.96057
0.353174934762351,363.4313,131.62238
0.353174934762351,363.1878,131.789
0.353174934762351,363.5209,131.76654
0.353174934762351,363.31805,131.87598
0.353174934762351,363.48465,131.60614
0.353174934762351,363.31378,132.11548
0.353174934762351,363.44397,132.19586
0.353174934762351,363.1573,131.59033
0.353174934762351,363.34674,131.60529
0.352160046945774,364.10168,131.8432
0.353174934762351,363.90573,131.68542
0.352160046945774,362.98596,132.05042
0.352315087946252,363.02252,131.3696
0.352472460317362,363.0534,131.72925
0.351777505493046,364.3078,128.57349
0.349907042059656,367.00574,130.5213
0.350760820598071,366.0572,128.97778
0.351089948766628,367.1314,130.15991
0.350047708403682,368.5856,129.99054
0.349054641058743,368.1174,130.35953
0.348036971852995,369.68845,131.05011
0.346855536175372,370.17218,130.83801
0.348036971852995,370.10077,131.00208
0.347185411708696,371.55145,131.34482
0.347161060782675,371.8852,130.80878
0.347353771882688,372.41827,127.0423
0.347185411708696,370.9798,131.30191
0.345316501243704,372.9079,127.13428
0.345166107533009,374.31418,131.12512
0.344664831574392,374.06012,133.57892
0.345858694344865,375.60263,130.93762
0.343673737094593,375.94345,134.3103
1.15014776837033,376.4035,135.64856
0.342984490963254,376.30887,137.25244
0.342984490963254,376.51508,136.78467
0.342984490963254,376.20227,136.88342
0.342984490963254,376.23535,136.71191
0.342984490963254,376.4076,136.85922
0.342984490963254,376.3512,136.73242
0.338043553876268,378.18118,133.21503
0.336581131397863,378.20538,132.80832
0.335564253153223,378.25732,132.21698
0.335410175465216,379.0538,132.936
0.336981022876509,383.71277,139.73074
0.336981022876509,383.5818,139.70496
0.336981022876509,383.72028,139.7721
0.336981022876509,383.56628,139.57617
0.336006732089927,378.505,134.65158
0.336981022876509,383.09174,140.02188
0.336006732089927,379.17163,134.89948
0.336981022876509,383.07712,139.58038
0.336981022876509,383.64447,139.64929
0.336006732089927,378.6728,134.40631
0.333256603730963,380.0716,133.47021
0.331301156138233,382.23633,136.9148
0.331301156138233,382.10413,136.92548
0.331301156138233,382.13196,137.02551
0.331301156138233,382.06512,136.79852
0.331301156138233,382.47717,136.84747
0.332320531197261,382.53485,137.0982
0.331301156138233,381.76367,137.13849
0.331301156138233,381.99408,137.3154
0.331301156138233,382.09604,136.55582
0.331301156138233,382.53003,136.80176
0.332320531197261,382.2428,136.50647
0.331301156138233,381.97446,137.1311
0.331301156138233,382.40723,137.01776
0.332320531197261,382.44116,136.65833
0.331301156138233,382.64673,136.82367
0.331996487383143,382.66913,130.59924
0.330574021917383,383.76263,137.331
0.331124703407709,384.87808,134.90341
0.331256754514992,382.74063,136.10785
0.327891005777067,385.66034,137.98122
0.324228400152445,382.81775,149.45593
0.325391250188315,383.8484,156.01233
0.324718864010366,385.01138,156.65161
0.324572106920262,384.92548,153.00769
0.322001373570656,386.54492,147.34235
0.323127768134795,387.71048,147.4219
0.322145107225474,387.97968,146.86646
0.32211162631809,387.40253,146.97629
0.322001373570656,386.4298,147.04767
0.322001373570656,387.6831,147.36557
0.322405490818951,389.4912,147.68213
0.319994868518992,389.6373,151.43204
0.316377593106305,392.3485,148.08319
0.316545782121535,395.26093,151.7587
0.316783119527505,396.1886,149.42203
0.316783119527505,395.6823,150.00842
0.315767802175884,394.64606,149.95694
0.315630967734375,394.4795,150.48758
0.315630967734375,394.85986,149.80914
0.314650941100827,394.6919,150.62402
0.314163284029921,397.4765,151.73376
0.31095049659948,386.07843,169.17369
0.309428473679851,376.70892,166.49762
0.304292794491066,378.71942,168.39471
0.304238843060092,399.19934,159.7589
0.303500322553239,403.56024,156.50745
0.296606400541653,334.44128,168.22253
0.296636006765205,333.18652,168.83276
0.295665403699485,331.713,168.69191
0.295665403699485,329.9571,168.54944
0.296606400541653,336.93042,168.84338
0.296636006765205,334.53345,168.58588
0.296636006765205,332.97546,168.48425
0.295698963039614,328.26434,168.79456
0.294732041342396,328.95215,168.53278
0.296636006765205,333.1914,168.69066
0.294732041342396,328.1297,168.73163
0.294732041342396,327.76453,168.75403
0.295698963039614,329.06622,168.79187
0.296667646309049,331.57874,168.54883
0.296295733406643,410.39792,159.39569
0.293066389724597,412.75482,160.58179
0.296027787917251,412.98206,159.69098
0.300291766195661,410.72394,152.70612
0.301867074417274,406.0633,152.29234
0.302678420356911,403.52197,154.75171
0.30165663960488,403.76025,158.1134
0.301686554038987,404.21664,157.66888
0.301686554038987,404.35828,157.4068
0.301686554038987,403.96753,157.53119
0.301686554038987,404.40903,157.31627
0.301686554038987,404.25488,157.13979
0.30164420483789,404.33563,157.21764
0.301686554038987,404.27527,157.16028
0.30164420483789,405.05783,157.02191
0.301752579922694,405.72827,153.82631
0.301686554038987,405.10193,157.09033
0.301752579922694,404.64526,153.19347
0.301752579922694,405.24542,153.33069
0.301752579922694,404.70203,153.35675
0.301686554038987,404.52374,156.92323
0.301686554038987,404.4613,157.2379
0.30164420483789,404.3661,156.7511
0.301686554038987,404.53934,156.83667
0.301752579922694,404.4181,152.7783
0.301686554038987,403.91553,156.68365
0.301752579922694,404.6963,153.17133
0.301752579922694,405.161,153.24274
0.301752579922694,404.7369,152.99535
0.301752579922694,404.81122,153.1952
0.30164420483789,403.7331,157.3023
0.301752579922694,404.80475,152.93872
0.30164420483789,404.51086,157.29321
0.301752579922694,404.9015,152.99554
0.301752579922694,405.42307,153.11761
0.301686554038987,404.35834,157.4116
0.301752579922694,404.89233,152.49316
0.301686554038987,404.8703,156.91783
0.301752579922694,404.68164,152.30237
0.301752579922694,405.2256,153.03001
0.301752579922694,405.06628,152.28802
0.301686554038987,404.83383,157.42834
0.301752579922694,404.477,152.97687
0.30164420483789,404.7281,157.06908
0.301752579922694,405.22058,152.81801
0.301752579922694,405.73083,152.83278
0.301686554038987,404.35977,156.65721
0.301752579922694,405.42682,153.06207
0.301752579922694,404.52042,152.98615
0.301752579922694,405.19952,152.93886
0.301752579922694,405.3557,152.51617
0.301686554038987,405.00546,156.7381
0.30164420483789,404.7089,157.2069
0.301686554038987,405.06604,156.9986
0.301752579922694,404.72485,152.50706
0.301752579922694,405.2659,152.50275
0.301752579922694,405.3164,152.77637
0.301752579922694,405.65424,152.68518
0.301686554038987,404.51102,156.47156
0.301752579922694,405.10126,152.56805
0.30164420483789,405.0617,156.91273
0.301752579922694,405.23816,152.82965
0.301752579922694,405.25848,152.62946
0.301752579922694,405.63776,152.8684
0.30164420483789,405.26544,156.99974
0.301752579922694,405.51233,152.61963
0.301752579922694,404.94574,152.8617
0.301752579922694,404.43265,152.56836
0.30164420483789,404.60858,156.45302
0.301752579922694,404.71313,152.4237
0.301752579922694,404.7633,152.6286
0.301752579922694,404.46698,152.99799
0.301752579922694,404.8142,152.3788
0.301686554038987,405.6447,156.92906
0.30164420483789,404.46826,157.28778
0.303872842092481,405.3543,147.93849
0.301524828025379,406.85837,145.8388
0.301464310206871,405.7237,143.59596
0.302523147568896,405.5888,142.44908
0.301455817871813,405.07227,139.67029
0.299452785329002,404.93668,138.87878
0.300453312313551,404.62006,138.95935
0.300457321452328,406.22784,139.49164
0.300523067590333,405.08978,142.83307
0.297594987454801,407.34216,140.80017
0.297667193275726,407.10797,140.15222
0.297813799579164,407.9695,141.38332
0.298902340192164,410.12952,142.93579
0.868494612425099,409.1564,144.42554
0.299905385095098,408.18292,144.5896
0.308245303935761,404.52405,144.83917
0.314742652990426,398.80264,148.30463
0.315741363449176,399.13287,162.51764
0.313017261292479,397.72943,164.32298
0.31332568563277,401.5551,152.45978
0.312302540388351,399.81174,148.1687
0.312302540388351,399.4118,147.75165
0.313316496492828,399.55353,147.96655
0.313577962386736,399.71167,146.8659
0.313446188897688,399.43936,146.48642
0.313577962386736,399.57715,146.65564
0.313711815037454,399.6316,146.08746
0.313577962386736,400.021,146.47601
0.313577962386736,399.69635,146.95886
0.313446188897688,400.39142,146.77289
0.313577962386736,400.37402,146.83554
0.313577962386736,400.08636,146.37433
0.313446188897688,399.55908,146.51794
0.313577962386736,399.83478,146.32812
0.313577962386736,400.3293,147.1658
0.313577962386736,400.3412,147.34872
0.313577962386736,400.0534,147.1549
0.313577962386736,400.06055,146.48602
0.313577962386736,400.36365,147.02371
0.313577962386736,400.19708,146.83151
0.313577962386736,399.91852,147.27692
0.313577962386736,400.24786,146.78162
0.313577962386736,399.998,146.27155
0.313577962386736,400.15143,146.77063
0.313577962386736,399.7049,146.64423
0.313577962386736,400.4168,146.77924
0.313577962386736,400.01318,147.22214
0.313577962386736,399.8293,146.35068
0.313577962386736,400.41293,146.77063
0.313577962386736,400.15982,146.72989
0.313847745881066,399.66766,146.84802
0.313577962386736,400.42487,146.95056
0.313577962386736,400.53928,147.14236
0.313577962386736,399.9678,146.52731
0.313711815037454,400.0124,145.85562
0.313711815037454,399.21295,146.02707
0.313577962386736,399.50696,146.25473
0.313711815037454,399.25482,146.03427
0.313711815037454,399.70697,146.00119
0.313847745881066,400.15176,146.9469
0.313711815037454,399.3499,146.24243
0.313577962386736,400.34808,146.79529
0.315640425877312,399.29706,165.61469
0.348540084840979,372.59308,134.11404
0.362851265243389,362.24554,134.96912
0.395685518909357,353.26346,125.71362
0.391120157347605,347.73157,126.181854
0.387411019412843,340.06552,172.44345
0.387856275423008,347.28152,122.36905
0.389576738208308,347.294,129.66528
0.395620401732679,346.78247,132.78528
0.395779822592168,342.72784,114.02667
0.394757118994889,342.27026,114.407166
0.394757118994889,342.44873,113.366394
0.395779822592168,342.2102,113.62164
0.394781994759763,342.12753,113.50787
0.394757118994889,342.5663,113.957825
0.393759257816072,341.38983,113.38928
0.395779822592168,343.43677,114.32657
0.394757118994889,342.74188,113.082
0.395779822592168,343.03296,114.124054
0.395779822592168,342.83054,113.71472
0.395779822592168,341.8175,113.682556
0.395779822592168,342.1828,114.21814
0.394757118994889,343.02176,114.01138
0.395779822592168,342.70032,114.33264
0.394781994759763,341.25922,113.79425
0.395779822592168,342.35526,113.962555
0.394781994759763,340.9654,113.39325
0.394781994759763,342.33954,114.052
0.394757118994889,342.3991,113.67398
0.394757118994889,341.9386,113.54886
0.395804763968805,340.8769,113.31888
0.394781994759763,340.95422,113.51245
0.395804763968805,341.93842,113.970245
0.394757118994889,341.24335,113.58078
0.395779822592168,341.62985,114.158325
0.395804763968805,342.0141,113.68393
0.394757118994889,342.29956,113.47644
0.395779822592168,342.21075,113.80014
0.393759257816072,341.66547,113.33475
0.395779822592168,342.86673,114.33896
0.394757118994889,342.88086,113.19147
0.395779822592168,342.54605,114.45239
0.395779822592168,341.90625,114.05167
0.395779822592168,342.05872,113.45953
0.394757118994889,342.15158,114.10309
0.395779822592168,342.61597,113.72064
0.394781994759763,341.8095,114.15442
0.394757118994889,342.50494,113.72821
0.39559306462236,340.93967,112.79367
0.392711740963003,343.05536,113.684784
0.394757118994889,343.08826,113.600494
0.395779822592168,343.1706,114.03717
0.395568116754934,342.13965,113.19946
0.395779822592168,342.2587,113.35382
0.395779822592168,342.5727,113.75421
0.395779822592168,342.1634,113.55051
0.395779822592168,342.5691,114.3454
0.395804763968805,342.2493,114.03009
0.394757118994889,342.79547,113.51199
0.394781994759763,341.69647,113.335236
0.383507586601399,342.7039,113.44821
0.386835584069882,354.7499,122.420715
0.377042634507668,349.46732,160.16113
0.376226145564993,348.2384,118.1134
